#                  N = 80.00                                       N = 60.00                                       N = 60.00                                       N = 80.00                                       N = 50.00                                       N = 70.00                                       N = 50.00                                       N = 60.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 50.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  9.20000000E-01  1.42297083E-02  1.83068609E-04  6.90000000E-01  5.07009744E-02  2.06165729E-04  6.90000000E-01  1.68950212E-02  2.33875384E-03  9.20000000E-01  1.59205790E-02  3.47978415E-04  6.90000000E-01  2.71321887E-03  5.87155844E-04  9.20000000E-01  1.91042716E-02  3.29334905E-04  6.90000000E-01  2.04802106E-03  4.79830754E-04  9.20000000E-01  2.08464550E-02  5.57207149E-04  9.20000000E-01  2.68245272E-02  2.94187908E-04  6.90000000E-01  8.58650500E-04  1.61003789E-05  6.90000000E-01  1.63274094E-03  2.54916722E-05  9.20000000E-01  3.20740250E-02  2.42712568E-04  9.20000000E-01  2.90351366E-02  1.62565387E-04  6.90000000E-01  1.82887759E-03  2.03996914E-05  9.20000000E-01  4.70387043E-03  8.55924458E-05  6.90000000E-01  2.03906001E-03  1.86161754E-05  9.20000000E-01  1.32186646E-06  2.22501518E-08  6.90000000E-01  2.41217731E-03  1.66052548E-05  6.90000000E-01  2.96107495E-03  1.15308664E-05  9.20000000E-01  8.56050417E-08  4.09850614E-09
  9.60000000E-01  1.65615040E-02  2.19492491E-04  7.20000000E-01  4.21431828E-02  2.00156397E-04  7.20000000E-01  1.49040450E-02  2.00858350E-03  9.60000000E-01  1.85295472E-02  3.39177040E-04  7.20000000E-01  2.65396209E-03  5.16822305E-04  9.60000000E-01  2.18323615E-02  3.34450555E-04  7.20000000E-01  2.01221846E-03  4.13517846E-04  9.60000000E-01  2.33055162E-02  5.85350183E-04  9.60000000E-01  2.87945419E-02  2.91705029E-04  7.20000000E-01  9.74577599E-04  1.72552267E-05  7.20000000E-01  1.81681381E-03  2.74692895E-05  9.60000000E-01  3.21887831E-02  2.00427691E-04  9.60000000E-01  2.82370830E-02  1.52942380E-04  7.20000000E-01  2.03881593E-03  2.31081514E-05  9.60000000E-01  4.54695345E-03  8.37956801E-05  7.20000000E-01  2.25933088E-03  1.94900759E-05  9.60000000E-01  1.49280841E-06  2.15161388E-08  7.20000000E-01  2.66793965E-03  1.75419786E-05  7.20000000E-01  3.24608062E-03  1.10078427E-05  9.60000000E-01  9.97804053E-08  4.41631695E-09
  1.00000000E+00  1.93370842E-02  2.18377532E-04  7.50000000E-01  3.48345297E-02  1.85870731E-04  7.50000000E-01  1.30898041E-02  1.71684787E-03  1.00000000E+00  2.14278007E-02  3.28472290E-04  7.50000000E-01  2.62074608E-03  4.59468654E-04  1.00000000E+00  2.43815156E-02  3.24018476E-04  7.50000000E-01  2.02822359E-03  3.63181450E-04  1.00000000E+00  2.58170752E-02  5.73819942E-04  1.00000000E+00  3.07455958E-02  2.57866755E-04  7.50000000E-01  1.09953590E-03  1.80779734E-05  7.50000000E-01  2.01870354E-03  2.95495248E-05  1.00000000E+00  3.24575689E-02  1.85006596E-04  1.00000000E+00  2.73616035E-02  1.65787933E-04  7.50000000E-01  2.27880491E-03  2.28681210E-05  1.00000000E+00  4.40234806E-03  8.09516545E-05  7.50000000E-01  2.48782200E-03  1.99650469E-05  1.00000000E+00  1.63342903E-06  2.47734852E-08  7.50000000E-01  2.94122661E-03  1.94279427E-05  7.50000000E-01  3.54923061E-03  1.28002295E-05  1.00000000E+00  1.05416745E-07  4.46132790E-09
  1.04000000E+00  2.22022966E-02  2.20532404E-04  7.80000000E-01  2.85215941E-02  1.76103446E-04  7.80000000E-01  1.15070574E-02  1.45022881E-03  1.04000000E+00  2.47612611E-02  3.07318423E-04  7.80000000E-01  2.64439904E-03  4.10794334E-04  1.04000000E+00  2.74227941E-02  3.24232659E-04  7.80000000E-01  2.05129355E-03  3.11844158E-04  1.04000000E+00  2.85836658E-02  5.62637165E-04  1.04000000E+00  3.28436178E-02  2.55860423E-04  7.80000000E-01  1.23534979E-03  1.90269598E-05  7.80000000E-01  2.25222822E-03  3.04062753E-05  1.04000000E+00  3.25556510E-02  1.87119819E-04  1.04000000E+00  2.65432959E-02  1.47913075E-04  7.80000000E-01  2.52315899E-03  2.40467812E-05  1.04000000E+00  4.24419000E-03  7.69561729E-05  7.80000000E-01  2.76224621E-03  2.21137556E-05  1.04000000E+00  1.81472670E-06  2.30147104E-08  7.80000000E-01  3.24119397E-03  1.91729051E-05  7.80000000E-01  3.88403472E-03  1.24786896E-05  1.04000000E+00  1.18135009E-07  4.74315658E-09
  1.08000000E+00  2.53255511E-02  2.15768043E-04  8.10000000E-01  2.33122630E-02  1.62385887E-04  8.10000000E-01  1.01267320E-02  1.21944766E-03  1.08000000E+00  2.81208832E-02  2.89010599E-04  8.10000000E-01  2.68562553E-03  3.52345761E-04  1.08000000E+00  3.03578060E-02  3.22708946E-04  8.10000000E-01  2.11637908E-03  2.70441596E-04  1.08000000E+00  3.14803328E-02  5.75205610E-04  1.08000000E+00  3.49845057E-02  2.22957804E-04  8.10000000E-01  1.38142440E-03  1.99663930E-05  8.10000000E-01  2.50480133E-03  3.19304552E-05  1.08000000E+00  3.26744154E-02  2.22331168E-04  1.08000000E+00  2.55181857E-02  1.64800687E-04  8.10000000E-01  2.80761478E-03  2.51058848E-05  1.08000000E+00  4.09523762E-03  7.39318531E-05  8.10000000E-01  3.06319010E-03  2.27190183E-05  1.08000000E+00  2.02271464E-06  2.68529431E-08  8.10000000E-01  3.56610571E-03  2.04584005E-05  8.10000000E-01  4.24363709E-03  1.24731212E-05  1.08000000E+00  1.25934966E-07  4.74686004E-09
  1.12000000E+00  2.88746123E-02  2.22962315E-04  8.40000000E-01  1.88843387E-02  1.49370241E-04  8.40000000E-01  8.98880251E-03  1.02472587E-03  1.12000000E+00  3.17953526E-02  2.59886244E-04  8.40000000E-01  2.76707285E-03  3.00762478E-04  1.12000000E+00  3.35459866E-02  3.05246193E-04  8.40000000E-01  2.19404103E-03  2.28937771E-04  1.12000000E+00  3.42051671E-02  5.59965540E-04  1.12000000E+00  3.68417761E-02  2.34421820E-04  8.40000000E-01  1.55191624E-03  2.07940847E-05  8.40000000E-01  2.77823990E-03  3.41065627E-05  1.12000000E+00  3.24662678E-02  2.68174105E-04  1.12000000E+00  2.45447743E-02  1.53886963E-04  8.40000000E-01  3.10289623E-03  2.61073592E-05  1.12000000E+00  3.93106871E-03  7.14531091E-05  8.40000000E-01  3.37868350E-03  2.34121973E-05  1.12000000E+00  2.26809755E-06  2.70839695E-08  8.40000000E-01  3.93037981E-03  2.08393957E-05  8.40000000E-01  4.62926717E-03  1.34652060E-05  1.12000000E+00  1.43797887E-07  4.96229825E-09
  1.16000000E+00  3.24325414E-02  2.33317421E-04  8.70000000E-01  1.52102443E-02  1.39430889E-04  8.70000000E-01  7.95627325E-03  8.48035369E-04  1.16000000E+00  3.57247111E-02  2.45728703E-04  8.70000000E-01  2.88358571E-03  2.66389686E-04  1.16000000E+00  3.66321914E-02  3.05158520E-04  8.70000000E-01  2.31162263E-03  1.95317809E-04  1.16000000E+00  3.69810331E-02  5.57478652E-04  1.16000000E+00  3.87498365E-02  2.27404539E-04  8.70000000E-01  1.74371985E-03  2.20819376E-05  8.70000000E-01  3.07877397E-03  3.69783211E-05  1.16000000E+00  3.23728546E-02  3.12135701E-04  1.16000000E+00  2.35500369E-02  1.72897615E-04  8.70000000E-01  3.44367375E-03  2.90053114E-05  1.16000000E+00  3.77363677E-03  6.62059087E-05  8.70000000E-01  3.72810365E-03  2.67611647E-05  1.16000000E+00  2.48260131E-06  3.01550972E-08  8.70000000E-01  4.31486190E-03  1.95710329E-05  8.70000000E-01  5.04045995E-03  1.42651720E-05  1.16000000E+00  1.54461221E-07  5.02307464E-09
  1.20000000E+00  3.62432600E-02  2.36822104E-04  9.00000000E-01  1.22547981E-02  1.19369041E-04  9.00000000E-01  7.16444584E-03  7.01165664E-04  1.20000000E+00  3.98600252E-02  2.24551481E-04  9.00000000E-01  3.03973709E-03  2.34789753E-04  1.20000000E+00  4.01435243E-02  3.21948229E-04  9.00000000E-01  2.45254573E-03  1.66628668E-04  1.20000000E+00  4.00762562E-02  5.08989122E-04  1.20000000E+00  4.05767814E-02  2.23789126E-04  9.00000000E-01  1.95088887E-03  2.35137107E-05  9.00000000E-01  3.41525237E-03  3.70301003E-05  1.20000000E+00  3.21610898E-02  3.74790318E-04  1.20000000E+00  2.25220629E-02  1.72719979E-04  9.00000000E-01  3.80374930E-03  2.78010838E-05  1.20000000E+00  3.62299524E-03  6.33791337E-05  9.00000000E-01  4.11866202E-03  2.70971871E-05  1.20000000E+00  2.77581875E-06  2.77615362E-08  9.00000000E-01  4.73127562E-03  2.08380112E-05  9.00000000E-01  5.48458490E-03  1.39901118E-05  1.20000000E+00  1.80810452E-07  5.30764959E-09
  1.24000000E+00  4.01440861E-02  2.27281132E-04  9.30000000E-01  9.76537288E-03  1.11150767E-04  9.30000000E-01  6.46457837E-03  5.77231021E-04  1.24000000E+00  4.39486633E-02  2.29401416E-04  9.30000000E-01  3.23090921E-03  2.01391422E-04  1.24000000E+00  4.36174408E-02  3.25363660E-04  9.30000000E-01  2.62852270E-03  1.44432819E-04  1.24000000E+00  4.28819660E-02  4.84034770E-04  1.24000000E+00  4.22324336E-02  2.69547765E-04  9.30000000E-01  2.18392523E-03  2.41620071E-05  9.30000000E-01  3.78260721E-03  4.13813516E-05  1.24000000E+00  3.17134031E-02  4.47607822E-04  1.24000000E+00  2.14935381E-02  1.68845557E-04  9.30000000E-01  4.20816458E-03  2.97924149E-05  1.24000000E+00  3.46632013E-03  6.01989827E-05  9.30000000E-01  4.52527379E-03  2.89272959E-05  1.24000000E+00  3.10720975E-06  2.79132429E-08  9.30000000E-01  5.17623232E-03  2.12830027E-05  9.30000000E-01  5.96818681E-03  1.43498226E-05  1.24000000E+00  1.93815353E-07  5.63299717E-09
  1.28000000E+00  4.41058491E-02  2.63036206E-04  9.60000000E-01  7.74920470E-03  9.46220122E-05  9.60000000E-01  5.89049769E-03  4.67659845E-04  1.28000000E+00  4.81543454E-02  2.26803617E-04  9.60000000E-01  3.44843483E-03  1.73454136E-04  1.28000000E+00  4.67664482E-02  3.28909966E-04  9.60000000E-01  2.84545746E-03  1.22008589E-04  1.28000000E+00  4.55608868E-02  4.27194165E-04  1.28000000E+00  4.36620877E-02  2.94789012E-04  9.60000000E-01  2.44999849E-03  2.55425778E-05  9.60000000E-01  4.18129201E-03  4.34660828E-05  1.28000000E+00  3.13576100E-02  4.80186812E-04  1.28000000E+00  2.04822364E-02  1.77883814E-04  9.60000000E-01  4.64272239E-03  3.12630915E-05  1.28000000E+00  3.31569852E-03  5.71444666E-05  9.60000000E-01  4.98022043E-03  2.99827247E-05  1.28000000E+00  3.48221221E-06  3.04676640E-08  9.60000000E-01  5.67720347E-03  2.06654791E-05  9.60000000E-01  6.47936279E-03  1.44339399E-05  1.28000000E+00  2.13512477E-07  5.40668159E-09
  1.32000000E+00  4.81073956E-02  2.49060202E-04  9.90000000E-01  6.09064574E-03  8.20365516E-05  9.90000000E-01  5.45402623E-03  3.71743084E-04  1.32000000E+00  5.22354034E-02  2.57461300E-04  9.90000000E-01  3.69188409E-03  1.44249310E-04  1.32000000E+00  4.98991273E-02  3.36105356E-04  9.90000000E-01  3.08762407E-03  1.02944346E-04  1.32000000E+00  4.82480865E-02  3.88994632E-04  1.32000000E+00  4.49644973E-02  3.42489619E-04  9.90000000E-01  2.73887918E-03  2.67513903E-05  9.90000000E-01  4.62239991E-03  4.42469407E-05  1.32000000E+00  3.09214432E-02  5.38590584E-04  1.32000000E+00  1.94456355E-02  1.88097610E-04  9.90000000E-01  5.10412054E-03  3.23082271E-05  1.32000000E+00  3.16381250E-03  5.39039433E-05  9.90000000E-01  5.45496569E-03  3.33499816E-05  1.32000000E+00  3.88205036E-06  3.09883273E-08  9.90000000E-01  6.19414520E-03  2.12319020E-05  9.90000000E-01  7.02701550E-03  1.52673821E-05  1.32000000E+00  2.45336157E-07  6.46935170E-09
  1.36000000E+00  5.19598996E-02  2.56467265E-04  1.02000000E+00  4.79439079E-03  6.91799647E-05  1.02000000E+00  5.15200065E-03  2.94776855E-04  1.36000000E+00  5.63514849E-02  2.92427533E-04  1.02000000E+00  3.98658187E-03  1.24901772E-04  1.36000000E+00  5.30155913E-02  3.74561654E-04  1.02000000E+00  3.38450849E-03  9.33556062E-05  1.36000000E+00  5.06186423E-02  3.68262067E-04  1.36000000E+00  4.57986505E-02  3.46574144E-04  1.02000000E+00  3.06318499E-03  2.78754530E-05  1.02000000E+00  5.08955111E-03  4.83030584E-05  1.36000000E+00  3.02182976E-02  5.85101961E-04  1.36000000E+00  1.83988597E-02  1.86875354E-04  1.02000000E+00  5.63998976E-03  3.39669139E-05  1.36000000E+00  3.00067491E-03  5.04714927E-05  1.02000000E+00  5.98205572E-03  3.14520112E-05  1.36000000E+00  4.35157294E-06  3.65780120E-08  1.02000000E+00  6.76062658E-03  2.26836913E-05  1.02000000E+00  7.61138437E-03  1.45104160E-05  1.36000000E+00  2.75545645E-07  6.33708557E-09
  1.40000000E+00  5.58263502E-02  2.82608053E-04  1.05000000E+00  3.75019588E-03  6.03991175E-05  1.05000000E+00  4.90883726E-03  2.31100586E-04  1.40000000E+00  6.01544761E-02  3.76404315E-04  1.05000000E+00  4.31946080E-03  1.08260702E-04  1.40000000E+00  5.59230133E-02  4.06022909E-04  1.05000000E+00  3.70743313E-03  8.38116881E-05  1.40000000E+00  5.29954225E-02  3.19758233E-04  1.40000000E+00  4.65456344E-02  3.91350271E-04  1.05000000E+00  3.40611155E-03  2.97408259E-05  1.05000000E+00  5.60997203E-03  5.11080077E-05  1.40000000E+00  2.94037231E-02  6.28196681E-04  1.40000000E+00  1.72899758E-02  1.85069037E-04  1.05000000E+00  6.18362412E-03  3.51333839E-05  1.40000000E+00  2.85119817E-03  4.64097252E-05  1.05000000E+00  6.55389694E-03  3.40086299E-05  1.40000000E+00  4.88385997E-06  3.48428654E-08  1.05000000E+00  7.36410355E-03  2.27166283E-05  1.05000000E+00  8.22915011E-03  1.57215817E-05  1.40000000E+00  3.14140475E-07  7.65252495E-09
  1.44000000E+00  5.94465303E-02  3.17588801E-04  1.08000000E+00  2.89104662E-03  5.20128512E-05  1.08000000E+00  4.78848582E-03  1.84729473E-04  1.44000000E+00  6.35726920E-02  4.44745081E-04  1.08000000E+00  4.68804293E-03  8.74221319E-05  1.44000000E+00  5.85176392E-02  4.88899140E-04  1.08000000E+00  4.06545973E-03  7.56929315E-05  1.44000000E+00  5.49265946E-02  3.20116082E-04  1.44000000E+00  4.70264098E-02  4.42799396E-04  1.08000000E+00  3.79567506E-03  3.06452416E-05  1.08000000E+00  6.18471278E-03  5.42479587E-05  1.44000000E+00  2.86073159E-02  6.59461787E-04  1.44000000E+00  1.62830103E-02  1.87329522E-04  1.08000000E+00  6.79023073E-03  4.03288141E-05  1.44000000E+00  2.70135511E-03  4.48323500E-05  1.08000000E+00  7.16659055E-03  3.47391418E-05  1.44000000E+00  5.45234312E-06  3.63704641E-08  1.08000000E+00  8.02653187E-03  2.25567035E-05  1.08000000E+00  8.89543279E-03  1.58603201E-05  1.44000000E+00  3.44777571E-07  6.76330985E-09
  1.48000000E+00  6.28896985E-02  3.58770473E-04  1.11000000E+00  2.26121041E-03  4.75210835E-05  1.11000000E+00  4.73036140E-03  1.57986791E-04  1.48000000E+00  6.67003241E-02  5.19741775E-04  1.11000000E+00  5.09488636E-03  7.61658018E-05  1.48000000E+00  6.06866059E-02  5.19713202E-04  1.11000000E+00  4.46371291E-03  6.93956556E-05  1.48000000E+00  5.63736756E-02  3.56993383E-04  1.48000000E+00  4.72271796E-02  4.60150185E-04  1.11000000E+00  4.22101151E-03  3.29072356E-05  1.11000000E+00  6.78662034E-03  5.43841337E-05  1.48000000E+00  2.76690056E-02  6.89527377E-04  1.48000000E+00  1.52069552E-02  1.81638841E-04  1.11000000E+00  7.43975811E-03  4.21679182E-05  1.48000000E+00  2.56276008E-03  4.19075645E-05  1.11000000E+00  7.82211767E-03  3.86706861E-05  1.48000000E+00  6.10433479E-06  3.91767461E-08  1.11000000E+00  8.71731440E-03  2.33773939E-05  1.11000000E+00  9.58430662E-03  1.57391176E-05  1.48000000E+00  3.92242662E-07  7.23803634E-09
  1.52000000E+00  6.56962564E-02  3.58091630E-04  1.14000000E+00  1.74228530E-03  3.90709140E-05  1.14000000E+00  4.75839799E-03  1.56816776E-04  1.52000000E+00  6.97896661E-02  5.67452116E-04  1.14000000E+00  5.54697920E-03  6.71303652E-05  1.52000000E+00  6.24809681E-02  5.91178043E-04  1.14000000E+00  4.91290975E-03  6.59826854E-05  1.52000000E+00  5.76839539E-02  4.24796031E-04  1.52000000E+00  4.69731370E-02  4.86509520E-04  1.14000000E+00  4.70190342E-03  3.41587035E-05  1.14000000E+00  7.45392909E-03  6.01578905E-05  1.52000000E+00  2.66790691E-02  7.10114835E-04  1.52000000E+00  1.41841005E-02  1.80405461E-04  1.14000000E+00  8.13943160E-03  4.70557121E-05  1.52000000E+00  2.43930235E-03  4.02344550E-05  1.14000000E+00  8.53365925E-03  3.62538826E-05  1.52000000E+00  6.84659762E-06  4.18235278E-08  1.14000000E+00  9.44838217E-03  2.46933532E-05  1.14000000E+00  1.03269333E-02  1.62128017E-05  1.52000000E+00  4.36001866E-07  8.13902894E-09
  1.56000000E+00  6.83017195E-02  4.03009100E-04  1.17000000E+00  1.34569572E-03  3.37287847E-05  1.17000000E+00  4.84567226E-03  1.73842543E-04  1.56000000E+00  7.16439525E-02  6.37605488E-04  1.17000000E+00  6.03169304E-03  7.22523924E-05  1.56000000E+00  6.38272069E-02  6.45341550E-04  1.17000000E+00  5.41197152E-03  6.57765336E-05  1.56000000E+00  5.84559315E-02  4.83030907E-04  1.56000000E+00  4.66315929E-02  5.12209902E-04  1.17000000E+00  5.22469280E-03  3.60641521E-05  1.17000000E+00  8.19380727E-03  6.35105672E-05  1.56000000E+00  2.55561468E-02  7.26378995E-04  1.56000000E+00  1.32230130E-02  1.80878266E-04  1.17000000E+00  8.90158300E-03  4.89413526E-05  1.56000000E+00  2.31210725E-03  3.74400217E-05  1.17000000E+00  9.28008697E-03  3.78730073E-05  1.56000000E+00  7.67267849E-06  4.29772617E-08  1.17000000E+00  1.02458162E-02  2.49032363E-05  1.17000000E+00  1.11059473E-02  1.59761335E-05  1.56000000E+00  4.90398687E-07  8.56599514E-09
  1.60000000E+00  7.03338801E-02  4.15714881E-04  1.20000000E+00  1.01942643E-03  2.81016389E-05  1.20000000E+00  5.02025632E-03  2.07627054E-04  1.60000000E+00  7.32812578E-02  6.83301236E-04  1.20000000E+00  6.58812874E-03  7.81574069E-05  1.60000000E+00  6.46320985E-02  7.43959367E-04  1.20000000E+00  5.96786625E-03  6.76570773E-05  1.60000000E+00  5.91170811E-02  5.82274288E-04  1.60000000E+00  4.59089551E-02  5.49012549E-04  1.20000000E+00  5.79451281E-03  3.73619363E-05  1.20000000E+00  8.95081088E-03  6.70057857E-05  1.60000000E+00  2.43995550E-02  7.26510439E-04  1.60000000E+00  1.22430394E-02  1.70965306E-04  1.20000000E+00  9.71623931E-03  5.18829510E-05  1.60000000E+00  2.18975358E-03  3.52975626E-05  1.20000000E+00  1.01097189E-02  3.80268896E-05  1.60000000E+00  8.57959106E-06  4.54333232E-08  1.20000000E+00  1.10898857E-02  2.49122007E-05  1.20000000E+00  1.19294347E-02  1.62919545E-05  1.60000000E+00  5.44074120E-07  8.64905321E-09
  1.64000000E+00  7.16586872E-02  4.32165052E-04  1.23000000E+00  7.91346449E-04  2.50361784E-05  1.23000000E+00  5.24884891E-03  2.43221911E-04  1.64000000E+00  7.42894830E-02  7.56653105E-04  1.23000000E+00  7.17052939E-03  8.66101425E-05  1.64000000E+00  6.49279623E-02  7.83328046E-04  1.23000000E+00  6.57835750E-03  7.02452532E-05  1.64000000E+00  5.91280190E-02  6.66200854E-04  1.64000000E+00  4.47713335E-02  5.34561832E-04  1.23000000E+00  6.40577423E-03  3.86742083E-05  1.23000000E+00  9.80996591E-03  6.93004079E-05  1.64000000E+00  2.31301819E-02  7.15756814E-04  1.64000000E+00  1.13807259E-02  1.76664316E-04  1.23000000E+00  1.05998183E-02  5.35845516E-05  1.64000000E+00  2.08291825E-03  3.27165114E-05  1.23000000E+00  1.09761509E-02  3.79416191E-05  1.64000000E+00  9.58684181E-06  4.80513100E-08  1.23000000E+00  1.19860291E-02  2.52271234E-05  1.23000000E+00  1.27907150E-02  1.62929318E-05  1.64000000E+00  6.23887377E-07  8.75111011E-09
  1.68000000E+00  7.25169730E-02  4.76045124E-04  1.26000000E+00  6.02790442E-04  2.11629461E-05  1.26000000E+00  5.56362497E-03  2.80078182E-04  1.68000000E+00  7.47655756E-02  8.19192984E-04  1.26000000E+00  7.82438538E-03  9.88185852E-05  1.68000000E+00  6.45688710E-02  8.20744160E-04  1.26000000E+00  7.23506325E-03  7.27955022E-05  1.68000000E+00  5.88315053E-02  7.47625763E-04  1.68000000E+00  4.32832991E-02  5.70207613E-04  1.26000000E+00  7.08975864E-03  3.87854860E-05  1.26000000E+00  1.07024986E-02  7.32398542E-05  1.68000000E+00  2.17759306E-02  6.99568443E-04  1.68000000E+00  1.04899570E-02  1.64678254E-04  1.26000000E+00  1.15301005E-02  5.84349214E-05  1.68000000E+00  1.98632423E-03  3.10077324E-05  1.26000000E+00  1.19073668E-02  3.93355169E-05  1.68000000E+00  1.07835151E-05  5.22799544E-08  1.26000000E+00  1.29123849E-02  2.56823803E-05  1.26000000E+00  1.37025980E-02  1.66728379E-05  1.68000000E+00  6.95937756E-07  9.88714557E-09
  1.72000000E+00  7.28389201E-02  4.84891112E-04  1.29000000E+00  4.63092030E-04  1.78222623E-05  1.29000000E+00  5.92705580E-03  3.27412491E-04  1.72000000E+00  7.43510406E-02  8.48913984E-04  1.29000000E+00  8.52173106E-03  1.10109012E-04  1.72000000E+00  6.38657531E-02  8.79666870E-04  1.29000000E+00  7.95208136E-03  7.92498319E-05  1.72000000E+00  5.79646536E-02  8.39116984E-04  1.72000000E+00  4.18703861E-02  5.75593247E-04  1.29000000E+00  7.85733610E-03  3.97704167E-05  1.29000000E+00  1.16463380E-02  7.54307279E-05  1.72000000E+00  2.05922253E-02  6.96941704E-04  1.72000000E+00  9.66646221E-03  1.60644760E-04  1.29000000E+00  1.25547533E-02  6.51278131E-05  1.72000000E+00  1.89038265E-03  2.89141209E-05  1.29000000E+00  1.28850294E-02  3.96301371E-05  1.72000000E+00  1.21765605E-05  5.49167481E-08  1.29000000E+00  1.39261356E-02  2.64381083E-05  1.29000000E+00  1.46480369E-02  1.80076826E-05  1.72000000E+00  7.81908113E-07  9.69962184E-09
  1.76000000E+00  7.27838809E-02  4.64459056E-04  1.32000000E+00  3.54552117E-04  1.62187430E-05  1.32000000E+00  6.36112161E-03  3.69853712E-04  1.76000000E+00  7.33101780E-02  8.44289497E-04  1.32000000E+00  9.29650603E-03  1.22944339E-04  1.76000000E+00  6.27066892E-02  8.92952716E-04  1.32000000E+00  8.75622354E-03  8.68421375E-05  1.76000000E+00  5.67628028E-02  8.98357845E-04  1.76000000E+00  3.99489819E-02  5.62697397E-04  1.32000000E+00  8.68048600E-03  3.94811325E-05  1.32000000E+00  1.26755194E-02  7.59003416E-05  1.76000000E+00  1.92738313E-02  6.60145516E-04  1.76000000E+00  8.86606918E-03  1.52973330E-04  1.32000000E+00  1.36065109E-02  6.78362296E-05  1.76000000E+00  1.82219286E-03  2.66496019E-05  1.32000000E+00  1.39365611E-02  4.32790642E-05  1.76000000E+00  1.36323898E-05  5.96253575E-08  1.32000000E+00  1.49537789E-02  2.67124750E-05  1.32000000E+00  1.56432369E-02  1.70192892E-05  1.76000000E+00  8.66017481E-07  1.06640729E-08
  1.80000000E+00  7.20437912E-02  5.06373390E-04  1.35000000E+00  2.67916069E-04  1.31272815E-05  1.35000000E+00  6.85165388E-03  4.16219156E-04  1.80000000E+00  7.19751651E-02  9.12790624E-04  1.35000000E+00  1.01257360E-02  1.37397703E-04  1.80000000E+00  6.10336314E-02  9.06516053E-04  1.35000000E+00  9.61845488E-03  9.55740174E-05  1.80000000E+00  5.50904539E-02  9.63724859E-04  1.80000000E+00  3.80224676E-02  5.61661565E-04  1.35000000E+00  9.60319699E-03  4.16437792E-05  1.35000000E+00  1.37867004E-02  8.01312450E-05  1.80000000E+00  1.79369379E-02  6.42341629E-04  1.80000000E+00  8.14128393E-03  1.48585921E-04  1.35000000E+00  1.47480145E-02  7.26312065E-05  1.80000000E+00  1.75126580E-03  2.40074814E-05  1.35000000E+00  1.50689922E-02  4.27038550E-05  1.80000000E+00  1.52363749E-05  6.18117982E-08  1.35000000E+00  1.60746047E-02  2.54488352E-05  1.35000000E+00  1.66877227E-02  1.84373504E-05  1.80000000E+00  9.84452025E-07  1.25509905E-08
  1.84000000E+00  7.04682836E-02  4.54955405E-04  1.38000000E+00  2.15777959E-04  1.18079120E-05  1.38000000E+00  7.42707119E-03  4.64559317E-04  1.84000000E+00  6.97303710E-02  8.91514096E-04  1.38000000E+00  1.10073647E-02  1.50890672E-04  1.84000000E+00  5.90225713E-02  9.18931706E-04  1.38000000E+00  1.05717142E-02  1.05005626E-04  1.84000000E+00  5.32222864E-02  9.99233455E-04  1.84000000E+00  3.59222252E-02  5.46747012E-04  1.38000000E+00  1.05672906E-02  4.27822719E-05  1.38000000E+00  1.49691906E-02  8.29532843E-05  1.84000000E+00  1.66314143E-02  6.01023875E-04  1.84000000E+00  7.46717007E-03  1.44273814E-04  1.38000000E+00  1.59640520E-02  7.69833427E-05  1.84000000E+00  1.70229193E-03  2.24497913E-05  1.38000000E+00  1.62210686E-02  4.41540185E-05  1.84000000E+00  1.71028244E-05  6.68746000E-08  1.38000000E+00  1.72248861E-02  2.58366792E-05  1.38000000E+00  1.77609109E-02  1.82862378E-05  1.84000000E+00  1.11120954E-06  1.36816513E-08
