#                  N = 40.00                                       N = 60.00                                       N = 60.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00  4.59000000E+00  0.00000000E+00  0.00000000E+00
  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00  4.62000000E+00  0.00000000E+00  0.00000000E+00
  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00  4.65000000E+00  0.00000000E+00  0.00000000E+00
  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00  4.68000000E+00  0.00000000E+00  0.00000000E+00
  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00  4.71000000E+00  0.00000000E+00  0.00000000E+00
  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00  4.74000000E+00  0.00000000E+00  0.00000000E+00
  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00  4.77000000E+00  0.00000000E+00  0.00000000E+00
  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00  4.80000000E+00  0.00000000E+00  0.00000000E+00
  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00  4.83000000E+00  0.00000000E+00  0.00000000E+00
  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00  4.86000000E+00  0.00000000E+00  0.00000000E+00
  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00  4.89000000E+00  0.00000000E+00  0.00000000E+00
  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00  4.92000000E+00  0.00000000E+00  0.00000000E+00
  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00  4.95000000E+00  0.00000000E+00  0.00000000E+00
  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00  4.98000000E+00  0.00000000E+00  0.00000000E+00
  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00  5.01000000E+00  0.00000000E+00  0.00000000E+00
  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00  5.04000000E+00  0.00000000E+00  0.00000000E+00
  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00  5.07000000E+00  0.00000000E+00  0.00000000E+00
  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00  5.10000000E+00  0.00000000E+00  0.00000000E+00
  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00  5.13000000E+00  0.00000000E+00  0.00000000E+00
  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00  5.16000000E+00  0.00000000E+00  0.00000000E+00
  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00  5.19000000E+00  0.00000000E+00  0.00000000E+00
  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00  5.22000000E+00  0.00000000E+00  0.00000000E+00
  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00  5.25000000E+00  0.00000000E+00  0.00000000E+00
  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00  5.28000000E+00  0.00000000E+00  0.00000000E+00
